id_invoice,issuedDate,address,company,companyEmail,country,contact,name,service,total,discount,tax,invoiceStatus,balance,dueDate,client
87,2023-01-14,"86869 Donna Harbors, Heathtown, CO 57111","Gamble, Yoder and Arnold",elaine15@hudson-archer.org,Venezuela,908-641-3226,Rachel Rios,IoT Solution,5606.59,547.69,106.55,Overdue,5165.45,2023-02-03,Company E
93,2022-08-06,"404 Melissa Crossroad, Port Natalieton, TX 81161","Nielsen, Sanders and Clarke",ylevy@dennis.com,Samoa,713-364-7471,Steven Clarke,AI Solution,6696.33,455.06,542.11,Paid,6783.38,2022-08-27,Company A
80,2022-08-06,"5107 Watkins Rest, South Benjaminmouth, MN 00797",Bryant-Reed,mark37@watkins-evans.com,Luxembourg,338-432-6065x68455,James Woods,E-commerce Development,1200.19,105.22,14.81,Pending,1109.78,2022-08-16,Company E
31,2023-04-20,"63191 Richard Heights Suite 250, Port Ashleyport, VT 89877",Kelley Inc,jessica61@jackson-clark.com,Aruba,+1-235-904-8509x7093,Joshua Alvarez,IoT Solution,3934.14,158.79,283.35,Paid,4058.7,2023-05-04,Company C
69,2023-07-02,"4961 Tina Village Apt. 431, Butlerside, AL 52546",Rodriguez Ltd,marylittle@steele.com,Libyan Arab Jamahiriya,249-707-2904x308,Megan Reed,Web Development,1816.98,319.42,54.65,Overdue,1552.21,2023-07-09,Company E
33,2023-06-15,"54567 Garcia Green, Huangstad, PW 60962",Wagner-Barajas,reyeskyle@anderson-krause.info,Isle of Man,222.282.0587x18274,Lori Butler,Web Development,2165.35,424.76,191.2,Pending,1931.79,2023-07-14,Company B
48,2022-08-18,"68948 Ryan Mountain Suite 812, Hillview, GA 00570","Sherman, Jensen and Mason",wrussell@nixon.com,Cote d'Ivoire,662.869.5500,Kathy Freeman,IoT Solution,5863.68,922.29,37.71,Paid,4979.1,2022-09-15,Company A
29,2022-08-31,"04334 James Station, New Jessica, HI 53783","Keith, Moreno and Davis",cameronsimpson@valentine.com,Gibraltar,756-886-3311,Wanda Ortega,AI Solution,4142.81,113.82,35.04,Paid,4064.03,2022-09-24,Company C
75,2023-06-10,"5038 Moore Alley Apt. 449, West Aaronbury, IA 74456",Palmer Ltd,brandondavis@lopez-yoder.com,Suriname,314.900.9215x011,Kevin Lynch,IoT Solution,3857.97,160.94,329.25,Paid,4026.28,2023-06-26,Company C
3,2022-07-31,"84302 Cox Well, East Patricktown, CT 93087",Holt-Phillips,mark97@davis-shah.com,Cocos (Keeling) Islands,367.607.9159,Tamara Hernandez,UI/UX Design,777.29,84.85,13.4,Pending,705.84,2022-08-10,Company B
37,2022-07-10,"46593 Sexton Ports Suite 243, Hernandezbury, IA 67279",Townsend-Scott,kelly05@duffy.info,Comoros,(730)987-0866x183,Charles Hodges,IoT Solution,6579.21,22.96,284.28,Paid,6840.53,2022-07-28,Company D
98,2023-02-13,"PSC 3833, Box 0401, APO AP 27224",Carpenter and Sons,petersmichelle@cox.info,Mexico,6224956332,Eric Parker,Web Development,1391.61,53.71,77.24,Overdue,1415.14,2023-03-07,Company B
70,2023-04-02,"769 Lori Islands Suite 340, Fitzpatrickbury, WV 94772",Hunt Ltd,gilbertroger@carter.org,Monaco,694.968.9773x0269,Jason Gomez,AI Solution,7143.89,967.39,145.89,Pending,6322.39,2023-04-26,Company A
98,2022-11-26,"216 Harrison Hill Apt. 009, West Charles, MD 47938",Sharp-Mathis,lcox@edwards-sellers.info,American Samoa,241.263.3630x49591,Justin Reid,Mobile App Development,4712.38,720.86,260.48,Pending,4252.0,2022-12-11,Company D
38,2023-02-12,"754 Frazier Corners, Amandatown, NE 92388",Nguyen-Thompson,kathryn29@gonzales-mueller.net,Aruba,(515)322-8304x361,Matthew Savage,Mobile App Development,3491.38,48.81,96.82,Paid,3539.39,2023-03-11,Company C
35,2022-11-25,"93733 Johnston Hills Apt. 349, South Briana, KY 08336",Morrison LLC,vanessalloyd@mcmahon-murray.com,Saint Pierre and Miquelon,407.638.2557x0775,Robert Clark,IoT Solution,5687.45,118.36,55.56,Paid,5624.65,2022-12-23,Company C
68,2023-05-29,"74113 Krista Mountains Suite 535, West Mariebury, DC 24991","Floyd, Knox and Williams",randymartinez@mayer-winters.com,Wallis and Futuna,213-543-2657x668,Mercedes Berry,UI/UX Design,473.9,69.2,25.74,Overdue,430.44,2023-06-25,Company B
67,2022-10-24,"0638 Trevino Trail, Lake Melissa, LA 99522",Burgess Group,millermark@sanchez.com,Cote d'Ivoire,+1-959-979-0737,Corey Kent,UI/UX Design,934.98,148.63,24.08,Overdue,810.43,2022-11-15,Company E
52,2022-12-28,"4380 Odonnell Underpass, East Emilyview, GU 26273","Garza, Conley and Johnson",karenmurphy@jackson-nelson.com,Sierra Leone,512-633-4765x049,Rachel Forbes,Web Development,2487.59,15.63,247.8,Paid,2719.76,2023-01-16,Company C
26,2023-06-15,"35226 Craig Vista Apt. 134, West Jenna, DE 09746","Griffith, Smith and Taylor",kathrynmarshall@whitehead-gonzales.com,Nigeria,374-818-4311x657,Nicole James,AI Solution,5224.8,582.81,244.51,Paid,4886.5,2023-06-22,Company A
9,2022-10-17,"705 Morgan Lodge Apt. 208, New Diamondchester, PW 99230",Carlson-Jackson,griggs@bishop.info,Moldova,319-223-4019,Brian Brown,Mobile App Development,2996.04,565.98,16.99,Overdue,2447.05,2022-11-01,Company E
26,2022-10-01,"8118 Wilson Green Suite 838, Briannastad, PR 19909",Owen Group,druiz@jenkins.com,Malaysia,(700)329-7284,Christopher David,UI/UX Design,817.13,150.6,50.89,Pending,717.42,2022-10-14,Company C
26,2023-02-13,"7540 Brown Mission, Andersonstad, CA 24832","Tucker, Casey and Peterson",pweeks@smith.com,Nepal,(908)205-8867x262,Ashley Gonzalez,UI/UX Design,959.54,86.51,21.71,Overdue,894.74,2023-03-08,Company C
17,2022-09-30,"128 Nelson Drive Apt. 359, Port Seth, MA 18386",Hoover-Harrell,lacey54@quinn.com,Albania,001-206-511-9488,Brenda Holt,UI/UX Design,846.44,89.16,60.32,Pending,817.6,2022-10-30,Company B
10,2022-07-14,"6898 Park Highway, Murphyberg, PR 10270","Smith, Young and Garcia",wellsalexandra@herrera.com,Latvia,7437751553,Brendan Fuentes,E-commerce Development,2710.04,377.2,7.1,Pending,2339.94,2022-08-01,Company E
71,2023-04-21,"1720 Smith Rue Apt. 621, New Jacqueline, AR 95191","Johnson, Carpenter and Williams",taylorblankenship@greene.net,Tajikistan,001-963-403-2391,Samuel Vasquez,Web Development,1104.01,99.15,9.47,Pending,1014.33,2023-05-02,Company B
51,2023-04-02,"724 Smith Lakes, Port Johnside, GA 17755","Scott, Campbell and Chavez",mathewszachary@thompson-navarro.com,Sierra Leone,(362)804-3740,James Clarke,UI/UX Design,681.73,118.34,35.01,Overdue,598.4,2023-04-18,Company C
77,2023-07-09,"0273 Aguilar Lakes Suite 478, Port Hannah, PA 20123","Wolfe, Reed and Washington",haleygarcia@phillips.net,Malta,(953)310-2227,Laura Simmons,AI Solution,4671.51,451.91,196.69,Overdue,4416.29,2023-07-25,Company A
8,2022-11-09,"717 Jennifer Lane Suite 709, Stanleychester, AL 62748","Rios, Fernandez and Barnes",weaveramber@hart.com,Suriname,(675)911-2761x4887,Seth Clements,E-commerce Development,1181.73,47.25,67.19,Overdue,1201.67,2022-12-06,Company C
9,2023-02-19,"1174 Gordon Coves Suite 146, Russellmouth, IA 19357",Goodwin Group,brenda49@gallagher.com,Spain,+1-400-343-2523,Stephanie Wilson,Mobile App Development,4187.84,460.07,76.17,Overdue,3803.94,2023-03-12,Company D
5,2022-11-20,"8018 Cox Spur Suite 464, Bowmanchester, MP 69678",Hardin-Arnold,crystallester@johnson-bradshaw.com,Korea,(624)355-6682x75914,Mary Schneider,AI Solution,6381.86,504.3,120.08,Overdue,5997.64,2022-12-02,Company C
76,2023-07-01,"652 Patricia Estates, South Rhonda, MA 89844",Simpson-Sanchez,connie97@strickland.net,Egypt,979-206-9442x18019,Richard Henry,E-commerce Development,4203.67,477.79,297.91,Paid,4023.79,2023-07-19,Company B
60,2023-01-09,"PSC 7468, Box 6783, APO AE 63069",Sanders-Watson,taylorkathleen@collins.net,Poland,(387)726-7045,William Lopez,AI Solution,7174.64,661.37,622.36,Pending,7135.63,2023-01-19,Company C
3,2023-06-13,"527 Victoria Place, Roybury, MT 40846",Morgan-Hernandez,agentry@henderson.net,Montserrat,434-318-2294,Raven Massey,Web Development,1323.59,25.85,68.53,Overdue,1366.27,2023-06-30,Company B
47,2023-05-03,"9113 Nelson Turnpike Suite 228, Waltersville, CA 09517",Durham-Johnson,ajones@larsen.info,Syrian Arab Republic,554.458.3727x775,Corey Kelly,Web Development,2328.92,206.83,174.34,Paid,2296.43,2023-05-17,Company C
2,2022-08-19,"5367 Kyle Squares, West Michele, DE 30107",Ashley and Sons,kbishop@patterson-burns.com,Taiwan,+1-916-486-5219x04784,Rebecca Brewer,Mobile App Development,2313.71,266.84,77.06,Overdue,2123.93,2022-08-28,Company E
2,2023-01-19,"13446 Jessica Port Suite 460, North Joseph, AR 49826",Figueroa-Calhoun,russellchristy@jones.com,Liberia,527-808-1906x006,Juan Clay,UI/UX Design,556.55,38.52,34.81,Overdue,552.84,2023-01-28,Company B
43,2022-11-26,"46311 Cooper Trail, South Normaburgh, IA 22844",Sullivan-Moore,irwinchris@boyd.org,United States of America,(351)833-0209x4128,Heather Ross,UI/UX Design,215.83,8.88,19.32,Overdue,226.27,2022-12-19,Company D
72,2022-10-07,"PSC 6099, Box 1124, APO AA 61329","Chase, Mills and French",joshuasmith@rodriguez.com,El Salvador,919-475-1088x41358,Stephanie Taylor,UI/UX Design,212.65,36.46,19.27,Pending,195.46,2022-10-23,Company C
93,2022-12-01,"621 Albert Keys, Amymouth, DC 39847",Lee-Myers,patricia66@smith.com,Mexico,+1-792-990-6796x9750,Susan Escobar,E-commerce Development,4239.39,122.7,305.99,Pending,4422.68,2022-12-11,Company D
36,2023-05-16,"4301 Keith Island Apt. 647, West Jesse, HI 16770",Phelps PLC,btorres@lindsey.net,United States Virgin Islands,504.537.9588x089,Sarah Harris,UI/UX Design,252.57,2.04,1.29,Pending,251.82,2023-06-01,Company B
56,2022-09-01,"32972 Rodriguez Pine, Port Jared, WA 82773","Potts, Snyder and Wilson",willisvalerie@holloway-collins.org,Guadeloupe,(516)900-4500,Denise Williams,Web Development,603.06,72.52,52.23,Pending,582.77,2022-09-30,Company D
88,2022-11-23,"08762 Kelley Crossing Suite 253, New Benjamin, SC 63558",Walsh and Sons,andrewlee@kemp-lynn.com,Nauru,855-524-9254x072,Dylan Jackson,AI Solution,8809.05,806.5,541.47,Paid,8544.02,2022-12-09,Company A
69,2023-01-11,"380 Laura Walk Apt. 776, Kirkmouth, KS 87329",Smith PLC,jenna25@diaz-george.com,Norway,633.580.5713x2434,James Murphy,IoT Solution,5099.23,920.18,97.91,Pending,4276.96,2023-01-25,Company D
99,2022-11-15,"42493 Jennifer Fall, Lake Anthony, OK 56525",Ward Ltd,gabriel39@moore-young.com,Macao,7482492286,Katrina Brown,AI Solution,5765.84,893.36,325.89,Pending,5198.37,2022-12-13,Company A
41,2023-02-25,"6893 Andrea Prairie Suite 894, Josephton, AZ 53560",Vincent-Garza,cynthia13@williams.com,Palestinian Territory,(282)744-7057,Jennifer Reese,Web Development,2714.96,316.11,15.06,Pending,2413.91,2023-03-11,Company D
95,2022-12-04,"470 Olivia Corner, Port Jasonborough, ME 51448","Mann, Crawford and Morrow",jacob72@pena.com,Chad,7688178277,Daniel Cannon,Web Development,2991.09,541.75,64.3,Pending,2513.64,2022-12-11,Company C
74,2023-05-30,"9645 Johnson Cove Apt. 955, South Kevin, PR 15988","Stephens, Anderson and Bryant",karen11@burch-mahoney.com,Saudi Arabia,+1-756-751-3553,Connie Garner,Mobile App Development,4683.0,248.6,258.17,Paid,4692.57,2023-06-29,Company E
59,2023-05-06,"992 Catherine Hills Suite 623, Powellhaven, PA 68215",Rogers-Hartman,dgarza@owens-johnson.com,Bulgaria,783.908.8063,Kathy Stafford,UI/UX Design,880.04,6.32,30.23,Paid,903.95,2023-06-03,Company C
96,2023-06-19,"73632 Cruz Glen, Gregoryberg, VI 78559",Brown-Gardner,rgarcia@owen.info,Heard Island and McDonald Islands,+1-303-855-9166x82158,Pamela Martin,UI/UX Design,740.19,18.6,71.23,Paid,792.82,2023-07-02,Company B
66,2022-09-12,"74547 Smith Land Apt. 063, East Jessicastad, SD 48095",Clay-Carter,smithjeffrey@shea-parker.com,Ukraine,907-898-7161x9796,Rose Allen,Web Development,2290.88,367.15,48.83,Overdue,1972.56,2022-09-30,Company C
21,2022-10-30,"51730 Carson Rue Apt. 287, Leside, HI 43022",Andrews Group,newtonkristy@smith-sosa.com,Malta,954-925-0409x454,Justin White,UI/UX Design,854.27,74.0,73.29,Overdue,853.56,2022-11-23,Company E
20,2023-05-02,"50535 Moore Spurs Apt. 459, Lake Debbie, KS 89953",Miller-Jordan,davidrodriguez@leon.com,Canada,001-457-615-8420x035,Samuel Ferrell,E-commerce Development,1684.5,259.44,166.48,Pending,1591.54,2023-06-01,Company B
16,2022-12-17,"3397 Jose Crossroad, West Lisa, NE 20849",Berry-Russell,steven64@hall.com,Andorra,6196651275,Christopher Perry,E-commerce Development,4623.87,599.4,154.2,Pending,4178.67,2022-12-31,Company C
75,2023-03-07,"03773 Crawford Mission Suite 031, Davisbury, DC 61212","Flynn, Thompson and Hopkins",brenda64@walker-simon.com,Ghana,9072620416,Meghan Byrd,E-commerce Development,4227.19,522.75,229.84,Overdue,3934.28,2023-03-29,Company C
87,2022-08-02,"020 Michelle Stream, Cruzborough, VT 47541",Alvarado-Huff,crawfordaaron@middleton-gonzalez.com,Wallis and Futuna,(484)505-2711x32447,Mrs. Brittany Turner,Mobile App Development,2314.24,56.88,171.46,Paid,2428.82,2022-08-14,Company E
91,2023-04-28,"5743 Moses Forks, South Dominiqueton, TX 32249",Hubbard Inc,tyronehunter@gardner.com,Finland,633-536-3462x387,Jennifer Montoya,IoT Solution,7941.6,77.12,156.12,Paid,8020.6,2023-05-20,Company B
33,2023-03-21,"25194 Gonzalez Shoal, Port Shawn, AZ 72568",Robinson Ltd,kimberly70@miller.com,Qatar,+1-871-528-9842x89772,Tim Cantrell,Mobile App Development,1234.91,171.78,5.25,Pending,1068.38,2023-03-31,Company E
40,2023-03-03,"Unit 0914 Box 0158, DPO AE 74457",Price Ltd,josephkane@price.com,Bouvet Island (Bouvetoya),+1-737-214-5320x17038,Sean Gilmore,UI/UX Design,887.13,52.13,18.76,Pending,853.76,2023-03-24,Company C
51,2023-06-03,"7792 Berry Mill, Josephhaven, AK 08690",Smith Ltd,lwright@white.com,Madagascar,+1-632-644-8765,Laura Rodriguez,AI Solution,9957.39,925.74,876.88,Overdue,9908.53,2023-06-27,Company A
46,2022-12-27,"91881 Perez Groves Suite 282, Butlershire, MD 31291",Jefferson PLC,michellegeorge@beltran.info,Chile,+1-366-607-7194,Joshua Wise,Mobile App Development,2473.67,471.61,214.93,Overdue,2216.99,2023-01-19,Company E
28,2022-08-18,"Unit 6921 Box 7517, DPO AE 79189","Hudson, Crawford and Sanchez",levynatalie@morton-thompson.com,Mexico,3959233366,Riley Johnson,IoT Solution,6428.48,1072.82,301.91,Pending,5657.57,2022-08-25,Company D
55,2022-10-22,"16692 Mcgee Terrace Apt. 132, New Jessicamouth, IA 93925","Mejia, Griffith and Travis",maryblake@jones.com,Puerto Rico,(302)661-4668,Drew Cohen,IoT Solution,2654.01,158.95,85.81,Pending,2580.87,2022-11-18,Company B
36,2022-08-23,"PSC 0529, Box 5252, APO AP 93654","Conner, Vega and Ryan",dennis76@smith.com,Papua New Guinea,001-339-763-3192x3038,Kelsey Gonzales,AI Solution,3325.32,236.57,146.39,Paid,3235.14,2022-09-22,Company E
3,2022-12-20,"USCGC Roberts, FPO AP 13036",Porter-Arellano,ericrobinson@anderson-carter.net,Puerto Rico,+1-571-593-8617,Julie Durham,E-commerce Development,2338.44,440.92,181.97,Paid,2079.49,2023-01-03,Company D
75,2023-07-01,"31942 Gregory Road Apt. 003, New Phillipmouth, PR 22641","Roberts, Stevens and Moore",heather51@shaffer.com,Bulgaria,870.206.3635x8866,Ronnie Walker,AI Solution,9439.08,1455.77,295.35,Pending,8278.66,2023-07-23,Company A
97,2022-12-07,"730 Michelle Springs, West Matthew, IL 62760",Khan LLC,janetpowell@turner.com,Ghana,(544)556-1207,Tiffany Davis,AI Solution,7363.45,935.1,90.05,Paid,6518.4,2022-12-31,Company D
7,2022-08-22,"2358 Mark Stravenue Apt. 018, Mcneilburgh, MI 50620","Collins, Ellis and Thomas",bjackson@martinez.com,Gabon,2747640404,Kara Schmidt,Mobile App Development,2105.82,298.28,50.66,Pending,1858.2,2022-08-31,Company B
81,2022-11-10,"356 Bryant Land, Michellefort, CA 06300",Wilson-Taylor,kingmichael@smith.info,Nepal,+1-988-455-3419,Shawn Payne,Mobile App Development,3758.38,346.98,253.46,Overdue,3664.86,2022-11-29,Company B
95,2023-05-31,"21147 Katherine Trafficway Suite 825, Davenporttown, CO 34025","Fletcher, Pruitt and Baker",jacksonjulia@reynolds-rodriguez.com,Montserrat,2724092430,Maria Cardenas,IoT Solution,3367.65,305.91,97.86,Paid,3159.6,2023-06-23,Company B
77,2022-10-10,"488 Zachary Field Apt. 958, Jeffreyburgh, NE 81964","Jones, Rodriguez and Burns",john70@dunn.org,United States of America,212.577.7753,John Chambers,Web Development,1897.5,222.16,106.53,Overdue,1781.87,2022-11-03,Company C
10,2022-12-09,"435 James Fords, Nashland, ND 33826","Ferguson, Gonzalez and Smith",ojohnson@may.net,Niger,4055597950,Tara Collins,IoT Solution,6608.3,578.5,134.57,Paid,6164.37,2022-12-30,Company C
94,2023-02-16,"PSC 0105, Box 6452, APO AP 99391",Santana-Jefferson,xberger@jones.com,South Georgia and the South Sandwich Islands,(494)554-2310,Christine Sosa,Web Development,1802.17,341.56,76.16,Overdue,1536.77,2023-03-07,Company B
25,2022-09-10,"00723 Hansen Drive Suite 807, East Paula, MA 99440",Rice PLC,nicole45@gates-lewis.com,Pakistan,541.853.5246,Teresa Davis,UI/UX Design,470.38,23.48,30.79,Overdue,477.69,2022-10-05,Company C
68,2023-01-01,"411 Jesse Creek, Seanberg, MO 38690",Gross Inc,lbruce@miles.com,Faroe Islands,(731)334-8012,Steven Duffy,Mobile App Development,3605.13,698.45,107.07,Paid,3013.75,2023-01-18,Company B
52,2023-01-10,"Unit 9921 Box 3167, DPO AP 74641",Pugh Ltd,bsmith@haynes-may.org,Dominican Republic,917-792-0489,Charles Walter DDS,E-commerce Development,1307.63,181.24,61.74,Paid,1188.13,2023-02-04,Company E
40,2022-10-29,"855 Kelly Station Apt. 977, Port Jason, MS 67590",Ward-Ruiz,christopherleblanc@ramirez.org,Zambia,001-701-580-7254x6784,Anthony Brewer,Web Development,547.35,109.08,10.94,Overdue,449.21,2022-11-16,Company A
99,2022-09-12,"Unit 1208 Box 9646, DPO AE 19839",Riley Ltd,markjackson@goodwin-hancock.com,Mayotte,945-953-9811x49214,Brenda Sanders DDS,Mobile App Development,4997.19,585.57,7.65,Paid,4419.27,2022-09-27,Company B
46,2022-10-25,"4312 Denise Hollow, Douglasborough, SC 41721",Johnson Group,willispaul@atkinson-gutierrez.com,Qatar,(619)658-4907x2126,Todd Hunter,IoT Solution,5285.35,672.8,371.3,Overdue,4983.85,2022-11-20,Company D
6,2022-09-01,"300 Hensley Isle, Craigfurt, SD 24103",Moran-Miller,bonniebryant@reyes.org,Tuvalu,(672)543-4228x398,Scott Rodriguez,UI/UX Design,910.89,63.06,82.71,Pending,930.54,2022-09-11,Company D
38,2023-05-18,"352 Curtis Club Suite 877, West Christopherview, GA 42828",Barnes and Sons,samuelmelendez@oconnor.com,Korea,809-893-6139x95383,Cassidy Lopez,IoT Solution,5958.92,254.73,538.54,Pending,6242.73,2023-06-15,Company C
84,2022-08-31,"204 Andrea Groves Apt. 815, Davidtown, DE 79081",Rivera-Young,bryanedwards@decker.com,Moldova,974.443.7344x198,Timothy Quinn,AI Solution,5721.69,1143.84,325.28,Overdue,4903.13,2022-09-14,Company E
82,2023-03-30,"412 Monica Passage, Jonesbury, DE 47998","Edwards, Miller and Gregory",tranjames@hickman-brooks.org,Seychelles,934.455.5158,Robert Gould,IoT Solution,2868.26,44.28,54.45,Pending,2878.43,2023-04-15,Company A
24,2022-12-06,"300 Ramirez Ramp Apt. 505, Adrianmouth, NH 54463",Oliver-Gonzalez,kelseyconner@chase.com,Norfolk Island,278.291.1100x2708,Barbara Shannon,IoT Solution,4396.41,420.34,417.01,Paid,4393.08,2023-01-05,Company D
66,2023-06-24,"98909 Taylor Skyway Apt. 034, East Robert, DE 70594",Berry-May,amydavis@adams-carrillo.com,Canada,941.792.5110x7800,Shirley Fischer,Web Development,2086.14,194.86,201.05,Overdue,2092.33,2023-07-11,Company C
60,2023-03-14,"1710 Michael Divide, Candicefort, VI 01639",Lopez-Underwood,rebecca48@lewis.com,Wallis and Futuna,634.427.2388,Nicholas Taylor,Web Development,2339.35,285.32,53.75,Pending,2107.78,2023-03-31,Company D
36,2023-05-11,"01551 Lopez Meadows, Edwardton, DE 57141",Ortiz and Sons,donnagonzales@graham.info,Chad,6487616075,Amanda Nelson,IoT Solution,2305.31,10.24,141.43,Pending,2436.5,2023-05-18,Company B
46,2022-10-21,"8915 Tasha Burg Apt. 185, East Jason, FM 68825",Paul-Forbes,julietaylor@coleman.biz,Oman,+1-482-341-4315x988,Brian Jensen,E-commerce Development,1762.12,246.14,55.52,Paid,1571.5,2022-11-11,Company A
48,2022-11-13,"1494 Daniel Valleys, New Joseph, AL 88230","Gonzalez, Martin and Black",owhite@garcia.net,Martinique,727-811-2692,Richard Johnson,Mobile App Development,2807.66,472.17,73.19,Overdue,2408.68,2022-11-28,Company E
61,2023-05-15,"31622 Cheryl Mission, Farmertown, LA 59521",Tran-Johnson,jeffreydean@ortiz.com,Palau,001-236-312-4105x94004,Jasmine Myers,UI/UX Design,576.54,72.69,18.81,Paid,522.66,2023-06-01,Company C
74,2023-04-25,"1623 Rodriguez Mountains Apt. 677, Kevinborough, WY 27267",Patel-Garcia,ipage@watson.org,Marshall Islands,(365)418-0638x61142,Samuel Tucker,AI Solution,3017.48,337.93,275.73,Pending,2955.28,2023-05-18,Company C
37,2022-09-19,"64598 Vincent Wells, Michellechester, LA 56192",Brennan-Lloyd,scurtis@lawrence.com,Grenada,534.367.1480x5769,Ashley Hawkins,Web Development,2774.35,32.67,255.41,Overdue,2997.09,2022-10-08,Company B
